sequenceID,log_lambda,total_labels,fp,fn
589_chr2,1.7952572364600974,1,0,0
589_chr3,1.7834992057583694,1,0,0
589_chr4,1.7512935541477714,1,0,0
58_chr1,1.8030991955205928,1,0,0
58_chr11,1.60056406759735,1,0,0
58_chr17,1.6180854379591356,1,0,0
58_chr2,1.704976831629163,1,0,0
58_chr3,1.6494288456372879,1,0,0
58_chr4,1.6155070422290247,1,0,0
590_chr1,2.155697356321674,0,0,0
590_chr11,2.0904129756735697,0,0,0
590_chr17,2.024795063782879,1,1,0
590_chr2,2.16205316619808,1,1,0
590_chr3,2.1386984179188384,1,1,0
590_chr4,2.134139283023825,1,1,0
591_chr1,2.155697356321674,2,1,0
591_chr11,2.0904129756735697,0,0,0
591_chr17,2.024795063782879,0,0,0
591_chr2,2.16205316619808,1,0,0
591_chr3,2.1386984179188384,0,0,0
591_chr4,2.134139283023825,1,1,0
592_chr1,1.8651291394091523,2,0,1
592_chr11,1.6934259303119472,1,0,0
592_chr17,1.7057169928720943,0,0,0
592_chr2,1.7956597852571103,2,0,1
592_chr3,1.7848061328903184,2,0,0
592_chr4,1.7512935541477714,1,0,0
593_chr1,2.155697356321674,0,0,0
593_chr11,2.0904129756735697,3,1,0
593_chr17,2.024795063782879,1,1,0
593_chr2,2.16205316619808,1,1,0
593_chr3,2.1386984179188384,1,1,0
593_chr4,2.134139283023825,1,1,0
594_chr1,2.155697356321674,1,0,1
594_chr11,2.0904129756735697,1,0,0
594_chr17,2.024795063782879,0,0,0
594_chr2,2.16205316619808,0,0,0
594_chr3,2.1386984179188384,1,0,0
594_chr4,2.134139283023825,1,0,0
596_chr1,1.8684904904252935,1,0,0
596_chr11,1.6973728737148535,1,0,0
596_chr17,1.7071867066117268,1,0,0
596_chr2,1.796061199144026,1,0,0
596_chr3,1.7848061328903184,1,0,0
596_chr4,1.7523810495773449,1,0,0
597_chr1,1.8687273871810708,1,0,0
597_chr11,1.6973728737148535,1,0,0
597_chr17,1.7064536073163994,1,0,0
597_chr2,1.796061199144026,1,0,0
597_chr3,1.7861012816874497,1,0,0
597_chr4,1.7523810495773449,1,0,0
598_chr1,2.155697356321674,1,0,0
598_chr11,2.0904129756735697,1,0,0
598_chr17,2.024795063782879,1,0,0
598_chr2,2.16205316619808,1,0,0
598_chr3,2.1386984179188384,0,0,0
598_chr4,2.134139283023825,1,0,0
599_chr1,2.155697356321674,0,0,0
599_chr11,2.0904129756735697,1,1,0
599_chr17,2.024795063782879,0,0,0
599_chr2,2.16205316619808,1,0,0
599_chr3,2.1386984179188384,1,1,0
599_chr4,2.134139283023825,0,0,0
5_chr1,1.837433010175254,1,0,0
5_chr11,1.666442781379039,0,0,0
5_chr17,1.6556422529709331,0,0,0
5_chr2,1.7592608106203929,1,0,0
5_chr3,1.7129286210981716,1,0,0
5_chr4,1.698923917545755,1,0,0
601_chr1,1.8682531732300711,1,0,0
601_chr11,1.6973728737148535,1,0,0
601_chr17,1.7071867066117268,1,0,0
601_chr2,1.796061199144026,1,0,0
601_chr3,1.7848061328903184,1,0,0
601_chr4,1.7512935541477714,1,0,0
602_chr1,1.8256093633196335,1,0,0
602_chr11,1.6280143374292215,1,0,0
602_chr17,1.6327625287522542,1,0,0
602_chr2,1.7211558333905461,1,0,0
602_chr3,1.6792050217206924,1,0,0
602_chr4,1.6385100869349585,1,0,0
603_chr1,1.8682531732300711,1,0,0
603_chr11,1.6973728737148535,1,0,0
603_chr17,1.7064536073163994,0,0,0
603_chr2,1.7956597852571103,1,0,0
603_chr3,1.7852391479970382,1,0,0
603_chr4,1.7534605989414096,0,0,0
60_chr1,1.8061183399411698,0,0,0
60_chr11,1.6102268623203686,0,0,0
60_chr17,1.61935972946482,0,0,0
60_chr2,1.710084571056691,0,0,0
60_chr3,1.654623228243748,1,0,0
60_chr4,1.6231246605584686,1,0,0
61_chr1,1.837433010175254,1,0,0
61_chr11,1.666442781379039,1,0,0
61_chr17,1.6556422529709331,0,0,0
61_chr2,1.7587428653389103,0,0,0
61_chr3,1.7136314427104262,1,0,0
61_chr4,1.6996936443146262,1,0,0
62_chr1,1.8670602311340259,1,0,0
62_chr11,1.6973728737148535,1,0,0
62_chr17,1.7071867066117268,1,0,0
62_chr2,1.7956597852571103,1,0,0
62_chr3,1.7861012816874497,1,0,0
62_chr4,1.7539974277210848,1,0,0
63_chr1,1.8371345107474775,1,0,0
63_chr11,1.666442781379039,0,0,0
63_chr17,1.6556422529709331,0,0,0
63_chr2,1.7587428653389103,1,0,0
63_chr3,1.7136314427104262,1,0,0
63_chr4,1.6996936443146262,1,0,0
64_chr1,1.8079730298900731,0,0,0
64_chr11,1.599137017997089,1,0,0
64_chr17,1.6088802117007757,0,0,0
64_chr19,1.3367528183009176,1,0,0
64_chr2,1.700459555401444,1,0,0
64_chr3,1.6473032557366176,1,0,0
64_chr4,1.5976977501549372,1,0,0
64_chrX,1.5589001622577283,0,0,0
65_chr1,1.8155062092765784,1,0,0
65_chr11,1.6088802117007757,1,0,0
65_chr17,1.6243607736485148,1,0,0
65_chr2,1.710800555208106,1,0,0
65_chr3,1.654623228243748,1,0,0
65_chr4,1.6255876731852767,1,0,0
66_chr1,1.8168963237306681,3,0,2
66_chr11,1.6168012568351087,1,0,0
66_chr17,1.6327625287522542,3,0,1
66_chr2,1.7270462672679818,1,0,0
66_chr21,1.3053227409632366,2,0,1
66_chr3,1.6673892921414593,1,0,0
66_chr4,1.639635655072424,1,0,0
66_chr5,1.6625993768319907,3,0,1
67_chr1,1.8300840639548146,1,0,0
67_chr11,1.639635655072424,1,0,0
67_chr17,1.6535976917010051,1,0,0
67_chr19,1.4136356249281932,3,0,2
67_chr2,1.739956130141644,1,0,0
67_chr3,1.6885533075517642,1,0,0
67_chr4,1.6635689618373102,1,0,0
67_chr6,1.6494288456372879,7,0,5
68_chr1,1.8294536087185542,0,0,0
68_chr11,1.640753481184427,0,0,0
68_chr17,1.652565565295187,0,0,0
68_chr2,1.736981621182782,0,0,0
68_chr3,1.6885533075517642,1,0,0
68_chr4,1.6616238585115888,1,0,0
69_chr1,1.837433010175254,1,0,0
69_chr11,1.666442781379039,1,0,0
69_chr17,1.6556422529709331,1,0,0
69_chr2,1.7587428653389103,1,0,0
69_chr3,1.7136314427104262,1,0,0
69_chr4,1.6996936443146262,1,0,0
6_chr1,1.837433010175254,1,0,0
6_chr11,1.666442781379039,1,0,0
6_chr17,1.6556422529709331,1,0,0
6_chr2,1.7587428653389103,1,0,0
6_chr22,1.5136524718106426,1,0,0
6_chr3,1.7129286210981716,1,0,0
6_chr4,1.6996936443146262,1,0,0
70_chr1,1.8684904904252935,1,0,0
70_chr11,1.6973728737148535,1,0,0
70_chr17,1.7071867066117268,1,0,0
70_chr2,1.796061199144026,1,0,0
70_chr3,1.7865304148526806,1,0,0
70_chr4,1.7539974277210848,1,0,0
72_chr1,1.8206493212521828,1,0,0
72_chr11,1.614202647204422,1,0,0
72_chr17,1.6255876731852767,0,0,0
72_chr2,1.7164108008381669,1,0,0
72_chr3,1.6566548425881231,1,0,0
72_chr4,1.6243607736485148,1,0,0
73_chr1,1.8053695817637068,1,0,0
73_chr11,1.6088802117007757,1,0,0
73_chr17,1.6168012568351087,1,0,0
73_chr2,1.710800555208106,1,0,0
73_chr3,1.6556422529709331,1,0,0
73_chr4,1.6243607736485148,1,0,0
74_chr1,1.837433010175254,1,0,0
74_chr11,1.666442781379039,1,0,0
74_chr17,1.6556422529709331,1,0,0
74_chr2,1.7587428653389103,1,0,0
74_chr3,1.7129286210981716,1,0,0
74_chr4,1.6996936443146262,1,0,0
75_chr1,1.8521204938865192,1,0,0
75_chr11,1.69262435098263,1,0,0
75_chr17,1.6958061324630038,1,0,0
75_chr2,1.7869582685193925,1,0,0
75_chr3,1.7702153506265932,1,0,0
75_chr4,1.7451652480377626,1,0,0
76_chr1,1.8030991955205928,1,0,0
76_chr11,1.5809998372418241,1,0,0
76_chr17,1.606153850141491,1,0,0
76_chr2,1.6901945189330263,1,0,0
76_chr3,1.6350859153080564,1,0,0
76_chr4,1.611562712266506,1,0,0
77_chr1,1.803480134424882,1,0,0
77_chr11,1.5962460680403698,1,0,1
77_chr17,1.60056406759735,0,0,0
77_chr2,1.701221686014351,1,0,0
77_chr3,1.639635655072424,1,0,0
77_chr4,1.6047738008405017,1,0,0
77_chr5,1.6473032557366176,0,0,0
78_chr1,1.8126838827916094,1,0,0
78_chr11,1.606153850141491,1,0,0
78_chr17,1.6218792042124106,1,0,0
78_chr2,1.7129286210981716,1,0,0
78_chr3,1.6535976917010051,1,0,0
78_chr4,1.6362353204949376,1,0,0
79_chr1,1.7677968373611699,1,0,0
79_chr11,1.5677385634836343,1,0,0
79_chr17,1.5841605801847392,1,0,0
79_chr2,1.6635689618373102,0,0,0
79_chr3,1.6350859153080564,1,0,0
79_chr4,1.5976977501549372,1,0,0
79_chr5,1.6304056399335578,3,0,0
7_chr1,1.8297691956748992,0,0,0
7_chr11,1.640753481184427,1,0,0
7_chr17,1.652565565295187,1,0,0
7_chr2,1.739956130141644,0,0,0
7_chr3,1.6901945189330263,1,0,0
7_chr4,1.6635689618373102,1,0,0
80_chr1,1.8684904904252935,1,0,0
80_chr11,1.6973728737148535,1,0,0
80_chr17,1.7064536073163994,1,0,0
80_chr2,1.796061199144026,1,0,0
80_chr3,1.785670861822471,1,0,0
80_chr4,1.7534605989414096,1,0,0
81_chr1,1.8165500881451258,1,0,0
81_chr11,1.61935972946482,0,0,0
81_chr17,1.6350859153080564,0,0,0
81_chr2,1.727686815324715,0,0,0
81_chr3,1.6711198562827467,1,0,0
81_chr4,1.6440614850208792,1,0,0
82_chr1,1.8272241149214201,1,0,0
82_chr11,1.631588328253238,1,0,0
82_chr17,1.6440614850208792,1,0,0
82_chr2,1.736981621182782,1,0,0
82_chr3,1.6860586552156356,1,0,0
82_chr4,1.654623228243748,1,0,0
82_chr9,1.5872636973025485,1,0,0
83_chr1,1.8126838827916094,1,0,0
83_chr11,1.6088802117007757,1,0,0
83_chr17,1.6218792042124106,1,0,0
83_chr2,1.7071867066117268,1,0,0
83_chr3,1.6504812238075268,1,0,0
83_chr4,1.612887921665338,1,0,0
84_chr1,1.8042389474544507,0,0,0
84_chr11,1.572832342456985,1,0,0
84_chr17,1.6206242722269526,0,0,0
84_chr2,1.6673892921414593,1,0,0
84_chr3,1.6462298719826172,1,0,0
84_chr4,1.6088802117007757,1,0,0
85_chr1,1.8682531732300711,1,0,0
85_chr11,1.6965914837958764,1,0,0
85_chr17,1.7071867066117268,1,0,0
85_chr2,1.7956597852571103,1,0,0
85_chr3,1.7861012816874497,1,0,0
85_chr4,1.7534605989414096,1,0,0
86_chr1,1.813394809785247,1,0,0
86_chr11,1.6047738008405017,1,0,0
86_chr17,1.6168012568351087,1,0,0
86_chr2,1.7079163219967186,1,0,0
86_chr3,1.6504812238075268,1,0,0
86_chr4,1.6168012568351087,1,0,0
87_chr1,1.8219893877962954,1,0,0
87_chr11,1.6231246605584686,0,0,0
87_chr17,1.6440614850208792,0,0,0
87_chr2,1.723144887052054,1,0,0
87_chr3,1.6747645128995639,1,0,0
87_chr4,1.640753481184427,1,0,0
88_chr1,1.7890785923345989,0,0,0
88_chr11,1.6292143487645936,1,0,0
88_chr17,1.641863663944111,1,0,0
88_chr2,1.7164108008381669,0,0,0
88_chr3,1.6654905987582682,1,0,0
88_chr4,1.6327625287522542,1,0,0
89_chr1,1.7451652480377626,1,0,0
89_chr11,1.5476647089811362,1,0,0
89_chr17,1.562489821742864,0,0,0
89_chr2,1.6362353204949376,1,0,0
89_chr3,1.6088802117007757,1,0,0
89_chr4,1.5642571600471569,1,0,0
89_chr9,1.5159789342503565,1,0,0
8_chr1,1.7940427199665683,3,0,2
8_chr11,1.5887942507576207,3,0,0
8_chr12,1.654623228243748,2,0,1
8_chr17,1.6168012568351087,3,0,0
8_chr18,1.4431723270012284,3,0,1
8_chr2,1.6818103694507691,3,0,1
8_chr20,1.4885839460327333,3,0,1
8_chr3,1.6255876731852767,1,0,0
8_chr4,1.5857192195601266,1,0,0
8_chr7,1.5159789342503565,2,0,0
91_chr1,1.8105292397544497,1,0,0
91_chr10,1.5476647089811362,1,0,1
91_chr11,1.5744972839952205,2,0,1
91_chr12,1.641863663944111,3,0,0
91_chr17,1.6218792042124106,3,0,0
91_chr2,1.6673892921414593,1,0,0
91_chr21,1.3308317646057786,1,0,1
91_chr3,1.6535976917010051,2,0,2
91_chr4,1.612887921665338,1,0,0
91_chr7,1.557077128137304,3,0,2
91_chrX,1.557077128137304,3,0,0
92_chr1,1.8331938860315709,2,0,1
92_chr11,1.6596547483333284,0,0,0
92_chr17,1.6504812238075268,1,0,0
92_chr2,1.7512935541477714,1,0,0
92_chr3,1.7057169928720943,1,0,0
92_chr4,1.691818616362426,1,0,0
93_chr1,1.8368353613772952,1,0,0
93_chr11,1.666442781379039,1,0,0
93_chr17,1.654623228243748,1,0,0
93_chr2,1.7592608106203929,1,0,0
93_chr3,1.7122225514970442,1,0,0
93_chr4,1.698923917545755,1,0,0
94_chr1,1.837433010175254,1,0,0
94_chr11,1.666442781379039,3,0,0
94_chr16,1.5660066297600124,2,0,1
94_chr17,1.6556422529709331,3,0,0
94_chr2,1.7592608106203929,1,0,0
94_chr3,1.7136314427104262,3,0,0
94_chr4,1.6996936443146262,3,0,0
95_chr1,1.8189559127835908,1,0,0
95_chr11,1.614202647204422,0,0,0
95_chr17,1.6304056399335578,0,0,0
95_chr2,1.7157206962546658,1,0,0
95_chr3,1.6654905987582682,1,0,0
95_chr4,1.6243607736485148,1,0,0
96_chr1,1.8684904904252935,1,0,0
96_chr10,1.6965914837958764,2,0,1
96_chr11,1.6973728737148535,1,0,0
96_chr14,1.6168012568351087,2,0,1
96_chr17,1.7071867066117268,1,0,1
96_chr2,1.796061199144026,2,0,2
96_chr22,1.5314704927383054,0,0,0
96_chr3,1.7865304148526806,1,0,0
96_chr4,1.7534605989414096,1,0,0
96_chrX,1.6910086860165965,1,0,0
97_chr1,1.8672996717877652,1,0,0
97_chr11,1.6965914837958764,1,0,0
97_chr17,1.7064536073163994,0,0,0
97_chr2,1.7956597852571103,1,0,0
97_chr3,1.785670861822471,1,0,0
97_chr4,1.7523810495773449,1,0,0
98_chr1,1.8053695817637068,1,0,0
98_chr11,1.607522596743224,1,0,0
98_chr17,1.6168012568351087,1,0,0
98_chr2,1.7079163219967186,1,0,0
98_chr3,1.6535976917010051,1,0,0
98_chr4,1.6180854379591356,1,0,0
98_chrX,1.5642571600471569,1,0,0
99_chr1,1.868015434187263,1,0,0
99_chr11,1.6973728737148535,1,0,0
99_chr17,1.7071867066117268,1,0,0
99_chr2,1.796061199144026,1,0,0
99_chr3,1.7861012816874497,1,0,0
99_chr4,1.7523810495773449,1,0,0
9_chr1,1.828820266391222,2,1,0
9_chr11,1.6350859153080564,1,0,0
9_chr17,1.6462298719826172,0,0,0
9_chr2,1.7387734191348363,1,0,1
9_chr3,1.6868946421541706,1,0,0
9_chr4,1.6606423387649303,1,0,0
9_chr8,1.6033822739252712,1,0,0
